,c_TotalGFA_mean,distanceCenter,angleCenter,BuildingAge,NumberofFloors,NumberofBuildings_mean,ENERGYSTARScore_mean,c_PropertyType_<K-12 School>,c_PropertyType_<Retail Store>,c_PropertyType_<Small- and Mid-Sized Office>,c_PropertyType_<Entertainment/Public Assembly>,c_PropertyType_<Large Office>,c_PropertyType_<Warehouse>,c_PropertyType_<Medical Office>,c_PropertyType_<Other>,c_PropertyType_<Mixed Use Property>,c_PropertyType_<Worship Facility>,c_PropertyType_<Restaurant>,c_PropertyType_<Hospital>,c_PropertyType_<Hotel>,c_PropertyType_<University>,c_PropertyType_<Self-Storage Facility>,c_PropertyType_<Office>,c_PropertyType_<Senior Care Community>,c_PropertyType_<Distribution Center>,c_PropertyType_<Parking>,c_PropertyType_<Data Center>,c_PropertyType_<Laboratory>,c_PropertyType_<Supermarket/Grocery Store>,c_PropertyType_<Refrigerated Warehouse>,c_PropertyType_<Manufacturing/Industrial Plant>,c_MainEnergy_<NaturalGas(kBtu)>,c_MainEnergy_<Electricity(kBtu)>,c_MainEnergy_<SteamUse(kBtu)>,GHGEmissions_mean,SiteEnergyUse_comp_mean
5947,32000.0,4.352393178048026,264.4876407002796,70,2.0,1.0,79.07957532935811,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6485781573404106,14.292321589182945
5948,32628.0,4.413695061048124,264.5064320280921,69,1.0,1.0,67.4243554531779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8128654338949275,14.496563648961482
5952,99941.0,10.254377060667995,74.97957569984418,11,4.0,1.0,75.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.451144498348984,15.256059885887039
5954,22350.0,1.3351344870182806,59.90946485658376,94,3.0,1.0,83.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5128460184772416,13.832335717784574
5963,56000.0,6.955926224392866,111.8578761064353,55,2.0,1.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.285662632089789,15.614187049341398
5966,52901.0,9.65574073418343,-58.8566625494895,45,2.0,1.0,78.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.018003328965378,14.56380266833166
5968,22583.0,12.404544329162432,68.46449282905296,62,1.0,1.0,94.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.221784523022806,14.486004326600167
5971,36420.0,6.3237936941905994,99.39126854805217,19,3.0,0.5,40.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.720308098497712,14.59419968225875
5972,29634.0,4.8346202778825935,96.02018009009636,35,3.0,1.0,93.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5665304114228238,13.440716739849734
5976,25000.0,11.595166420726839,97.97632516006611,44,1.0,1.0,68.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47000362924573563,12.341221791386008
5977,22452.0,6.45034585266757,-81.16462678655058,24,3.0,1.0,81.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7680371548997647,14.077256554420405
5982,17434.0,6.553075113913645,73.20363016337616,104,2.0,1.0,20.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.419478844465545,14.293498787775786
5983,29047.0,6.595668079916336,73.31528140415939,63,4.0,1.0,73.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6144252681889886,14.424232378544776
5984,77300.0,6.892337605741128,73.52360550225683,89,2.0,1.0,64.43154371223588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.355104977107617,14.650975325499463
5992,91900.0,7.485760560792919,111.81752977640716,61,7.0,1.0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.723503399268402,15.872409220033628
5994,76952.0,4.743597545027961,96.09561519406412,37,2.0,1.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.851104590458729,15.294590095567179
5995,30740.0,6.588955037348387,96.88167397779571,106,2.0,1.0,93.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.2255190127729065,14.26195476825064
5996,31174.0,6.351211376171445,96.15087590056767,59,1.0,1.0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.470209727851452,16.0589138502747
6007,27966.0,6.744402419136594,74.29309562699949,59,1.0,1.0,58.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.037968293473261,13.911766653885218
6008,25828.0,6.820011306491174,74.94618737337366,66,1.0,1.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.025293995104915,15.835813903799021
6011,38366.0,6.530419084401843,74.30225045211614,40,2.0,1.0,19.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.064327903869788,13.937917110895075
6013,228752.0,8.118552133189644,89.48990846683941,51,10.0,1.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.695829818929602,16.868725156782133
6020,27991.0,3.2597099910196294,83.71355115763129,18,3.0,1.0,8.493016826659172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7242465979512276,15.597824222377826
6022,22840.0,0.6291243569984957,225.58002744649232,116,4.0,1.0,62.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8357763546448294,13.71011559726878
6023,17420.0,0.563419558172795,227.08735957738241,116,1.0,1.0,80.62401905203379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2444261788205138,13.641457720887894
6027,16381.0,0.6604411505493798,248.36339267650254,116,3.0,1.0,53.26202410340656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.733613785454107,14.448093974230927
6028,56074.0,0.6249441860590408,247.72910314211884,87,4.0,1.0,64.36291986612694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.1342089391734405,15.394449777598048
6031,25880.0,11.650185768918519,-54.74934637543656,6,2.0,1.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.034712573194875,14.452065693678833
6035,34408.0,7.025015607824032,72.06951701591257,89,3.0,1.0,64.75270554889019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7048758271985354,13.97767745050431
6037,21075.0,6.970592454473536,71.55898161708119,12,2.0,1.0,77.7112717783398,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9448773422990935,14.252616118945358
6039,63922.0,8.23762440096797,81.98463277139177,66,3.0,1.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.853121897507985,14.320071700778971
6044,56896.0,8.165833995729052,84.74969787296556,51,4.0,1.0,88.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.365224721203338,14.316071580499335
6046,27500.0,8.104065876375143,86.8144572743178,38,2.0,1.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6369121732688705,13.209480082180125
6047,33000.0,0.7810491931838698,247.74720151030417,86,2.0,1.0,90.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3164082336557241,13.189805179938856
6048,26838.0,0.6314691353707618,256.4556062285024,116,3.0,0.5,67.39965723890128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0757561974107475,14.580480834478132
6049,41920.0,0.6021192546328143,261.18304563324483,110,5.0,1.0,93.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1016921506146558,13.975471042430886
6055,27322.0,0.5339209521871667,269.04535759318117,111,2.0,0.5,69.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0241930674493576,13.898010398259594
6056,43484.0,0.5783515372712286,269.4492019369399,110,4.0,1.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3951642742871386,14.269036357892393
6060,28800.0,0.7355544061351088,-66.384013073294,116,3.0,1.0,66.85660614468559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9344157696295783,13.80783618515258
6061,29358.0,0.804526001007671,-65.0677835610011,91,4.0,1.0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.165642749643496,15.401697959978641
6062,43380.0,1.0903418724823757,-67.07224601599754,18,3.0,1.0,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.502805179310064,14.953399968451077
6063,30800.0,1.0971334746816248,-63.90500155737109,46,2.0,1.0,91.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.418143433628318,13.79674661105281
6077,49630.0,5.488958269475371,85.77123627541671,78,1.0,1.0,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9198594718553708,13.766684218140512
6078,44510.0,5.419522160685155,86.93030728652549,9,3.0,1.0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7517480563679295,14.625610874353429
6079,21624.0,13.38130050842197,68.52819155961913,62,1.0,1.0,84.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.012589390620414,13.3849099329481
6082,48134.5,7.922775093807221,88.93847786561496,46,1.0,1.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.250350662548819,14.590811523996443
6084,50130.0,7.0387445709142575,87.08421334755135,91,3.0,1.0,90.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.4299467949481413,14.12976859034515
6087,21600.0,0.8746987672831643,-60.86403904735917,23,3.0,0.5,66.97261775679033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.589749488206746,14.289058523622279
6091,40552.0,0.7215596438624264,-53.71815637449759,106,5.0,1.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.9574742683320636,13.982007987723843
6098,134974.0,0.5893123509668239,-41.48899389591825,11,7.0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.795790545596741,15.260644419106598
6099,31432.0,0.6620359640010858,-42.35201670916609,107,3.0,1.0,68.80408003190492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.301584592660462,14.175159973772194
6107,61052.0,5.869458577727213,83.72441702720279,16,2.0,1.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.790533107840436,14.638814349222802
6110,21784.0,1.7123517632809484,-8.254805757599339,108,3.0,1.0,83.94916220888265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4787755163075302,13.644283825355918
6113,20008.0,6.756763703115326,71.0131237076966,60,3.0,1.0,79.98153675230208,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.08260930600368,14.179208085737908
6122,25826.0,1.1750392592962393,-19.52033656732566,11,2.0,0.5,74.21091349518373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.301290978633739,14.524155525039705
6123,74840.0,2.1465055535004667,-11.144037059682642,29,2.0,1.0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.543985327940918,15.93845725127667
6124,30890.0,2.1465055535004667,-11.144037059682642,103,3.0,1.0,78.78187482279886,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.533244446416503,14.619849991498318
6125,22344.0,2.661168783077507,-4.459849523017163,91,2.0,1.0,44.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.963951098288505,14.19015522496584
6129,26000.0,2.374802158603761,71.46239956533175,95,3.0,1.0,75.20069500936543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.539831344679751,14.71158041909065
6130,28880.0,10.626476970194076,123.50250049717386,66,2.0,1.0,81.64416594809181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.923556241241819,14.239206143155172
6131,53051.0,1.0170171566844066,-57.23428604068846,107,3.0,1.0,78.6139355219479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.7260151956802945,15.003897277869454
6135,31841.0,6.621187579530346,202.60817034591062,19,1.0,1.0,14.727287252618808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.95518949124327,16.354974361617554
6136,57566.0,6.759017783953382,202.173361575035,16,4.0,1.0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.515409578780468,15.256709210965694
6138,26465.0,4.907015635135257,29.811390789476707,28,2.0,1.0,96.29385702310512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.372228792193771,14.802439793196855
6140,57126.0,6.545166008114696,78.39589316979738,17,2.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.6531227344018173,15.526873722288437
6141,20039.0,8.456582596000008,47.866688258935035,62,2.0,1.0,99.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.23572233352106983,11.639042564527616
6142,57247.0,8.580275598996533,47.77276179697162,88,2.0,1.0,94.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.374120463102784,14.541080881225044
6144,30019.0,6.7029485485894025,-85.8237078441534,47,1.0,1.0,61.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3094475230525875,14.120760040887095
6154,241389.0,3.9041557585611595,141.66258159438138,56,10.0,1.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.17638527255831,16.050079409555774
6155,22962.0,3.7049029932953017,-33.41964444340451,53,2.0,1.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.93651291389402,13.05286859426651
6163,420857.0,1.0744087500688977,165.86883652936882,8,20.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.819949632141706,17.89487039115691
6169,21040.0,6.749780959081501,-87.22389943425063,40,1.0,1.0,40.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.937043277205311,13.301924460928761
6172,33238.0,1.1750290524591722,-43.776883931522825,24,3.0,1.0,12.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4727497195173687,14.346633392582184
6173,11093.0,0.5567227053178544,28.499948926576337,104,4.0,1.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.656614493526661,13.984623598445483
6175,303441.5,0.4926688331335662,203.27839669256875,16,6.0,1.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.526884267589547,16.40056023596352
6179,31746.0,9.210980317840113,227.21171478819505,18,1.0,1.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.336142876088017,15.981472856299265
6191,42128.0,11.74828069191745,107.23804824595285,62,1.0,1.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9099207973362757,14.347417990524825
6202,33708.0,1.2033235326924971,48.29259364051586,104,3.0,1.0,66.33137099237675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8884254205654822,13.554232417545457
6221,47661.0,14.41422229933362,82.8387459031746,68,2.0,1.0,29.80841662664575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7350471349589434,15.608791286157595
6234,60882.0,10.25684917236715,131.9816259968925,27,2.0,1.0,86.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.493618590390022,14.367230685621651
6236,41447.0,8.696426316934868,80.37978250649192,19,1.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.880770388386217,16.45192317913346
6241,69663.0,5.015921896004971,-3.8018238600803316,60,2.0,6.0,54.42849152105252,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1480240838962494,15.021676405811418
6244,18789.0,2.675657808525368,43.550188517384875,69,2.0,1.0,77.69945795065388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.054043265448575,14.360233713397866
6253,34856.0,4.679064149357398,138.65242721417607,60,2.0,1.0,19.7877140384835,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.6416568107415968,15.515376296341064
6256,24024.0,8.233703766423151,-88.4677510762554,39,1.0,1.0,55.808817397014835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9400072584914712,12.81271241299844
6258,36982.0,7.925485414359147,269.34885741187355,37,1.0,1.0,59.33200461218123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.8825138324965192,12.785052589297072
6259,23376.0,7.62258700152208,-89.7659738144198,52,2.0,1.0,54.9723317654582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1314021114911006,13.004975263755982
6264,30720.0,3.427251791374918,139.2509114288371,68,2.0,1.0,61.720806414796925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.276666119016055,14.38680417951709
6267,32546.0,4.488314036538936,-82.85579280171123,42,1.0,1.0,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.852150545075967,13.86117823318753
6268,25577.0,4.497413873099258,-84.9788400829179,55,1.0,1.0,68.61469916857861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.692259515195886,13.75138208607835
6269,42844.0,4.546251811363257,-83.00378369569668,42,1.0,1.0,87.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0681530811834012,12.942732996146864
6278,24696.0,10.955834981538656,92.57116628856087,33,3.0,1.0,87.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4655675420143985,13.339501733573647
6284,45174.0,12.21023048371482,89.87999153059438,60,1.0,1.0,86.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.221491031201784,14.468079724654931
6285,24955.0,12.202572915576157,89.1750487479799,14,1.0,1.0,44.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.021400020302569,13.400350353927736
6303,310563.5,0.6983052105524441,180.10035874683544,10,10.0,0.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.179726756564008,16.753411314724755
6321,76475.0,12.659953037079669,85.47620238876218,55,2.0,1.0,66.9832984944276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.126973081713828,14.341203710257908
6322,32961.0,12.727002653602817,85.93681682218954,28,2.0,1.0,71.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.12955081795672,14.35149385689398
6325,12806.0,9.583563175496115,106.95922918878846,12,1.0,1.0,50.877909288660994,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3176345968914647,13.912283304060535
6336,46978.0,11.689372309724321,83.03378102216547,20,1.0,1.0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.815934873170982,16.30452442822942
6337,22320.0,1.4032775042730683,41.37929721329695,109,2.0,1.0,70.45346216193829,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5184185140469317,12.221109030356287
6338,24000.0,1.4412437711401576,42.995981402151415,104,3.0,1.0,65.67546353772312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2332350148592526,13.790290693901271
6339,23422.0,1.8362456304085442,32.48423141598046,96,3.0,1.0,64.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.848077148143251,14.808755479099231
6340,38879.0,2.4525052316913754,31.972890591205076,41,2.0,3.0,65.54998165454845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3440977896215824,15.025921492978904
6349,23040.0,1.939178952292182,33.98803423924383,96,2.0,1.0,98.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.12783337150988489,11.30552607139659
6352,61880.0,1.8765844368237452,34.788985563302134,58,2.0,1.0,67.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.402413742999774,13.277030209716258
6354,26886.5,1.5625344408198714,48.343435488984774,91,2.0,1.0,96.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.057962510002712,13.914302849991056
6359,42230.0,6.688216594233471,77.83984349382058,92,2.0,1.0,59.848584277704134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4591614000361424,14.332700089048013
6360,21886.0,6.8325709443955995,77.53774105329876,87,3.0,1.0,51.42616455019187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.04103168599168,14.453365141787993
6362,30562.0,4.975333339227106,23.51015574329802,16,2.0,1.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.999209367107062,14.28091832991819
6364,54969.0,1.2225056715143596,-30.324710253442202,16,3.0,1.0,71.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.702535780561422,15.075563887083094
6365,59680.0,2.1617575560705293,27.208248992997497,65,2.0,1.0,82.9873630280789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.9529729917571004,14.397711652571783
6368,31822.0,2.2990101700463774,30.19619576007641,58,3.0,1.0,71.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.053869729656382,14.586802569445393
6372,52225.0,3.1356511143945247,72.3290181663067,87,1.0,1.0,39.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.94914988524227,15.019574008181747
6376,27273.0,4.869075079843136,54.32010330295634,91,2.0,1.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.794927233551899,14.016538962168298
6397,31805.0,9.08328087490863,148.90452705208662,63,2.0,1.0,12.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.1822791240565484,14.269401001795304
6398,20811.0,9.08328087490863,148.90452705208662,63,1.0,1.0,88.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7322980744814576,14.024960782146481
6400,19930.0,1.5056271879868244,-55.29119779878292,49,2.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.125923975375423,14.441832605080219
6403,46342.0,4.762391294879271,-81.70359965124764,46,1.0,1.0,11.47900453889902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.744279741692292,16.09254709840583
6404,36000.0,4.873714607819618,-81.97360883332763,109,5.0,1.0,66.9301243431407,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7480913137457823,13.923175915432372
6412,29079.0,9.257062392004936,61.40898443459176,61,1.0,1.0,79.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.130263166511597,13.663136465736955
6413,28848.0,6.371176167162188,30.811984303443488,34,3.0,1.0,81.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.631199404215613,13.50485800586625
